provincia,id,localidad,cp,id_prov_mstr
Buenos Aires,2943,RUTA 3 KILOMETRO 75 700,1816,6
Buenos Aires,2942,RUTA 205 KILOMETRO 57,1816,6
Buenos Aires,3936,RUTA 11 KILOMETRO 23,1907,6
Buenos Aires,4663,RUIZ SOLIS,6720,6
Buenos Aires,4289,ROVIRA,6450,6
Buenos Aires,3785,ROSAS,7205,6
Buenos Aires,4600,ROQUE PEREZ,7245,6
Buenos Aires,4565,ROOSEVELT,6403,6
Buenos Aires,4777,ROMAN BAEZ,6612,6
Buenos Aires,4256,SAN JUAN,7401,6
Buenos Aires,3671,ROLITO ESTACION FCGB,6430,6
Buenos Aires,4254,ROCHA,7404,6
Buenos Aires,3834,ROBERTS,6075,6
Buenos Aires,18302,ROBERTO PAYRO,1915,6
Buenos Aires,4586,ROBERTO CANO,2703,6
Buenos Aires,2570,RIVERA,6441,6
Buenos Aires,4438,RIVADEO,8127,6
Buenos Aires,4564,RIVADAVIA,6237,6
Buenos Aires,4756,RIO TALA,2944,6
Buenos Aires,4153,RINCON NORTE,6605,6
Buenos Aires,3602,RINCON DE VIVOT,7225,6
Buenos Aires,3935,RINCON DE NOARIO,1921,6
Buenos Aires,16538,RINCON DE MILBERG,1648,6
Buenos Aires,2798,RINCON DE BAUDRIX,7621,6
Buenos Aires,16537,RICARDO ROJAS,1618,6
Buenos Aires,4587,ROJAS,2705,6
